"","SampleID","day","month","year","Time","Area","Site","Plot","Depth_cm","date","ICP","concentration"
"677","PhIr2022-87","19","07","2022","13:26","non-acidic tundra","Hydric",2,0,2022-07-19,"Mg_ug_mL",1.55
"678","PhIr2022-87","19","07","2022","13:26","non-acidic tundra","Hydric",2,0,2022-07-19,"Mn_ug_mL",0.01
"679","PhIr2022-87","19","07","2022","13:26","non-acidic tundra","Hydric",2,0,2022-07-19,"Na_ug_mL",0.21
"680","PhIr2022-87","19","07","2022","13:26","non-acidic tundra","Hydric",2,0,2022-07-19,"P_ug_mL",0.005
"681","PhIr2022-88","19","07","2022","13:47","non-acidic tundra","Hydric",2,10,2022-07-19,"Al_ug_mL",0.06
"682","PhIr2022-88","19","07","2022","13:47","non-acidic tundra","Hydric",2,10,2022-07-19,"Ca_ug_mL",19
"683","PhIr2022-88","19","07","2022","13:47","non-acidic tundra","Hydric",2,10,2022-07-19,"Fe_ug_mL",0.01
"684","PhIr2022-88","19","07","2022","13:47","non-acidic tundra","Hydric",2,10,2022-07-19,"K_ug_mL",0.16
"685","PhIr2022-88","19","07","2022","13:47","non-acidic tundra","Hydric",2,10,2022-07-19,"Mg_ug_mL",2.24
"686","PhIr2022-88","19","07","2022","13:47","non-acidic tundra","Hydric",2,10,2022-07-19,"Mn_ug_mL",0.01
"687","PhIr2022-88","19","07","2022","13:47","non-acidic tundra","Hydric",2,10,2022-07-19,"Na_ug_mL",0.34
"688","PhIr2022-88","19","07","2022","13:47","non-acidic tundra","Hydric",2,10,2022-07-19,"P_ug_mL",0.005
"689","PhIr2022-89","19","07","2022","14:05","non-acidic tundra","Hydric",2,20,2022-07-19,"Al_ug_mL",0.01
"690","PhIr2022-89","19","07","2022","14:05","non-acidic tundra","Hydric",2,20,2022-07-19,"Ca_ug_mL",18.4
"691","PhIr2022-89","19","07","2022","14:05","non-acidic tundra","Hydric",2,20,2022-07-19,"Fe_ug_mL",0.5
"692","PhIr2022-89","19","07","2022","14:05","non-acidic tundra","Hydric",2,20,2022-07-19,"K_ug_mL",0.05
"693","PhIr2022-89","19","07","2022","14:05","non-acidic tundra","Hydric",2,20,2022-07-19,"Mg_ug_mL",2.17
"694","PhIr2022-89","19","07","2022","14:05","non-acidic tundra","Hydric",2,20,2022-07-19,"Mn_ug_mL",0.04
"695","PhIr2022-89","19","07","2022","14:05","non-acidic tundra","Hydric",2,20,2022-07-19,"Na_ug_mL",0.25
"696","PhIr2022-89","19","07","2022","14:05","non-acidic tundra","Hydric",2,20,2022-07-19,"P_ug_mL",0.005
"697","PhIr2022-90","19","07","2022","14:20","non-acidic tundra","Hydric",2,40,2022-07-19,"Al_ug_mL",0.03
"698","PhIr2022-90","19","07","2022","14:20","non-acidic tundra","Hydric",2,40,2022-07-19,"Ca_ug_mL",22.1
"699","PhIr2022-90","19","07","2022","14:20","non-acidic tundra","Hydric",2,40,2022-07-19,"Fe_ug_mL",2.73
"700","PhIr2022-90","19","07","2022","14:20","non-acidic tundra","Hydric",2,40,2022-07-19,"K_ug_mL",0.3
"701","PhIr2022-90","19","07","2022","14:20","non-acidic tundra","Hydric",2,40,2022-07-19,"Mg_ug_mL",2.56
"702","PhIr2022-90","19","07","2022","14:20","non-acidic tundra","Hydric",2,40,2022-07-19,"Mn_ug_mL",0.51
"703","PhIr2022-90","19","07","2022","14:20","non-acidic tundra","Hydric",2,40,2022-07-19,"Na_ug_mL",0.56
"704","PhIr2022-90","19","07","2022","14:20","non-acidic tundra","Hydric",2,40,2022-07-19,"P_ug_mL",0.01
"705","PhIr2022-91","19","07","2022","13:33","non-acidic tundra","Hydric",3,0,2022-07-19,"Al_ug_mL",0.02
"706","PhIr2022-91","19","07","2022","13:33","non-acidic tundra","Hydric",3,0,2022-07-19,"Ca_ug_mL",25.9
"707","PhIr2022-91","19","07","2022","13:33","non-acidic tundra","Hydric",3,0,2022-07-19,"Fe_ug_mL",2.13
"708","PhIr2022-91","19","07","2022","13:33","non-acidic tundra","Hydric",3,0,2022-07-19,"K_ug_mL",0.09
"709","PhIr2022-91","19","07","2022","13:33","non-acidic tundra","Hydric",3,0,2022-07-19,"Mg_ug_mL",3.51
"710","PhIr2022-91","19","07","2022","13:33","non-acidic tundra","Hydric",3,0,2022-07-19,"Mn_ug_mL",0.09
"711","PhIr2022-91","19","07","2022","13:33","non-acidic tundra","Hydric",3,0,2022-07-19,"Na_ug_mL",0.42
"712","PhIr2022-91","19","07","2022","13:33","non-acidic tundra","Hydric",3,0,2022-07-19,"P_ug_mL",0.005
"713","PhIr2022-92","19","07","2022","13:52","non-acidic tundra","Hydric",3,10,2022-07-19,"Al_ug_mL",0.01
"714","PhIr2022-92","19","07","2022","13:52","non-acidic tundra","Hydric",3,10,2022-07-19,"Ca_ug_mL",37.5
"715","PhIr2022-92","19","07","2022","13:52","non-acidic tundra","Hydric",3,10,2022-07-19,"Fe_ug_mL",1.68
"716","PhIr2022-92","19","07","2022","13:52","non-acidic tundra","Hydric",3,10,2022-07-19,"K_ug_mL",0.05
"717","PhIr2022-92","19","07","2022","13:52","non-acidic tundra","Hydric",3,10,2022-07-19,"Mg_ug_mL",4.97
"718","PhIr2022-92","19","07","2022","13:52","non-acidic tundra","Hydric",3,10,2022-07-19,"Mn_ug_mL",0.17
"719","PhIr2022-92","19","07","2022","13:52","non-acidic tundra","Hydric",3,10,2022-07-19,"Na_ug_mL",0.34
"720","PhIr2022-92","19","07","2022","13:52","non-acidic tundra","Hydric",3,10,2022-07-19,"P_ug_mL",0.005
"721","PhIr2022-93","19","07","2022","14:09","non-acidic tundra","Hydric",3,20,2022-07-19,"Al_ug_mL",0.01
"722","PhIr2022-93","19","07","2022","14:09","non-acidic tundra","Hydric",3,20,2022-07-19,"Ca_ug_mL",39.2
"723","PhIr2022-93","19","07","2022","14:09","non-acidic tundra","Hydric",3,20,2022-07-19,"Fe_ug_mL",1.73
"724","PhIr2022-93","19","07","2022","14:09","non-acidic tundra","Hydric",3,20,2022-07-19,"K_ug_mL",0.06
"725","PhIr2022-93","19","07","2022","14:09","non-acidic tundra","Hydric",3,20,2022-07-19,"Mg_ug_mL",5.66
"726","PhIr2022-93","19","07","2022","14:09","non-acidic tundra","Hydric",3,20,2022-07-19,"Mn_ug_mL",0.12
"727","PhIr2022-93","19","07","2022","14:09","non-acidic tundra","Hydric",3,20,2022-07-19,"Na_ug_mL",0.58
"728","PhIr2022-93","19","07","2022","14:09","non-acidic tundra","Hydric",3,20,2022-07-19,"P_ug_mL",0.005
"729","PhIr2022-94","19","07","2022","14:36","non-acidic tundra","Hydric",3,40,2022-07-19,"Al_ug_mL",0.01
"730","PhIr2022-94","19","07","2022","14:36","non-acidic tundra","Hydric",3,40,2022-07-19,"Ca_ug_mL",43.3
"731","PhIr2022-94","19","07","2022","14:36","non-acidic tundra","Hydric",3,40,2022-07-19,"Fe_ug_mL",4.2
"732","PhIr2022-94","19","07","2022","14:36","non-acidic tundra","Hydric",3,40,2022-07-19,"K_ug_mL",0.1
"733","PhIr2022-94","19","07","2022","14:36","non-acidic tundra","Hydric",3,40,2022-07-19,"Mg_ug_mL",4.16
"734","PhIr2022-94","19","07","2022","14:36","non-acidic tundra","Hydric",3,40,2022-07-19,"Mn_ug_mL",1.79
"735","PhIr2022-94","19","07","2022","14:36","non-acidic tundra","Hydric",3,40,2022-07-19,"Na_ug_mL",0.61
"736","PhIr2022-94","19","07","2022","14:36","non-acidic tundra","Hydric",3,40,2022-07-19,"P_ug_mL",0.005
"737","PhIr2022-96","25","07","2022","10:53","acidic tundra","Dry",1,10,2022-07-25,"Al_ug_mL",0.22
"738","PhIr2022-96","25","07","2022","10:53","acidic tundra","Dry",1,10,2022-07-25,"Ca_ug_mL",8.33
"739","PhIr2022-96","25","07","2022","10:53","acidic tundra","Dry",1,10,2022-07-25,"Fe_ug_mL",0.26
"740","PhIr2022-96","25","07","2022","10:53","acidic tundra","Dry",1,10,2022-07-25,"K_ug_mL",0.46
"741","PhIr2022-96","25","07","2022","10:53","acidic tundra","Dry",1,10,2022-07-25,"Mg_ug_mL",1.25
"742","PhIr2022-96","25","07","2022","10:53","acidic tundra","Dry",1,10,2022-07-25,"Mn_ug_mL",0.06
"743","PhIr2022-96","25","07","2022","10:53","acidic tundra","Dry",1,10,2022-07-25,"Na_ug_mL",0.42
"744","PhIr2022-96","25","07","2022","10:53","acidic tundra","Dry",1,10,2022-07-25,"P_ug_mL",0.01
"745","PhIr2022-97","25","07","2022","10:50","acidic tundra","Dry",3,20,2022-07-25,"Al_ug_mL",0.52
"746","PhIr2022-97","25","07","2022","10:50","acidic tundra","Dry",3,20,2022-07-25,"Ca_ug_mL",4.15
"747","PhIr2022-97","25","07","2022","10:50","acidic tundra","Dry",3,20,2022-07-25,"Fe_ug_mL",0.54
"748","PhIr2022-97","25","07","2022","10:50","acidic tundra","Dry",3,20,2022-07-25,"K_ug_mL",0.11
"749","PhIr2022-97","25","07","2022","10:50","acidic tundra","Dry",3,20,2022-07-25,"Mg_ug_mL",0.81
"750","PhIr2022-97","25","07","2022","10:50","acidic tundra","Dry",3,20,2022-07-25,"Mn_ug_mL",0.02
"751","PhIr2022-97","25","07","2022","10:50","acidic tundra","Dry",3,20,2022-07-25,"Na_ug_mL",0.19
"752","PhIr2022-97","25","07","2022","10:50","acidic tundra","Dry",3,20,2022-07-25,"P_ug_mL",0.01
"753","PhIr2022-98","25","07","2022","12:08","acidic tundra","Mesic",1,10,2022-07-25,"Al_ug_mL",0.3
"754","PhIr2022-98","25","07","2022","12:08","acidic tundra","Mesic",1,10,2022-07-25,"Ca_ug_mL",2.68
"755","PhIr2022-98","25","07","2022","12:08","acidic tundra","Mesic",1,10,2022-07-25,"Fe_ug_mL",0.18
"756","PhIr2022-98","25","07","2022","12:08","acidic tundra","Mesic",1,10,2022-07-25,"K_ug_mL",0.35
"757","PhIr2022-98","25","07","2022","12:08","acidic tundra","Mesic",1,10,2022-07-25,"Mg_ug_mL",0.7
"758","PhIr2022-98","25","07","2022","12:08","acidic tundra","Mesic",1,10,2022-07-25,"Mn_ug_mL",0.06
"759","PhIr2022-98","25","07","2022","12:08","acidic tundra","Mesic",1,10,2022-07-25,"Na_ug_mL",0.22
"760","PhIr2022-98","25","07","2022","12:08","acidic tundra","Mesic",1,10,2022-07-25,"P_ug_mL",0.01
"761","PhIr2022-99","25","07","2022","12:28","acidic tundra","Mesic",1,40,2022-07-25,"Al_ug_mL",0.4
"762","PhIr2022-99","25","07","2022","12:28","acidic tundra","Mesic",1,40,2022-07-25,"Ca_ug_mL",3.61
"763","PhIr2022-99","25","07","2022","12:28","acidic tundra","Mesic",1,40,2022-07-25,"Fe_ug_mL",0.55
"764","PhIr2022-99","25","07","2022","12:28","acidic tundra","Mesic",1,40,2022-07-25,"K_ug_mL",1.11
"765","PhIr2022-99","25","07","2022","12:28","acidic tundra","Mesic",1,40,2022-07-25,"Mg_ug_mL",0.93
"766","PhIr2022-99","25","07","2022","12:28","acidic tundra","Mesic",1,40,2022-07-25,"Mn_ug_mL",0.19
"767","PhIr2022-99","25","07","2022","12:28","acidic tundra","Mesic",1,40,2022-07-25,"Na_ug_mL",1.21
"768","PhIr2022-99","25","07","2022","12:28","acidic tundra","Mesic",1,40,2022-07-25,"P_ug_mL",0.03
"769","PhIr2022-100","25","07","2022","12:23","acidic tundra","Mesic",2,10,2022-07-25,"Al_ug_mL",0.35
"770","PhIr2022-100","25","07","2022","12:23","acidic tundra","Mesic",2,10,2022-07-25,"Ca_ug_mL",2.58
"771","PhIr2022-100","25","07","2022","12:23","acidic tundra","Mesic",2,10,2022-07-25,"Fe_ug_mL",0.49
"772","PhIr2022-100","25","07","2022","12:23","acidic tundra","Mesic",2,10,2022-07-25,"K_ug_mL",0.23
"773","PhIr2022-100","25","07","2022","12:23","acidic tundra","Mesic",2,10,2022-07-25,"Mg_ug_mL",0.66
"774","PhIr2022-100","25","07","2022","12:23","acidic tundra","Mesic",2,10,2022-07-25,"Mn_ug_mL",0.36
"775","PhIr2022-100","25","07","2022","12:23","acidic tundra","Mesic",2,10,2022-07-25,"Na_ug_mL",0.24
"776","PhIr2022-100","25","07","2022","12:23","acidic tundra","Mesic",2,10,2022-07-25,"P_ug_mL",0.01
"777","PhIr2022-101","25","07","2022","13:16","acidic tundra","Hydric",1,0,2022-07-25,"Al_ug_mL",0.28
"778","PhIr2022-101","25","07","2022","13:16","acidic tundra","Hydric",1,0,2022-07-25,"Ca_ug_mL",2.24
"779","PhIr2022-101","25","07","2022","13:16","acidic tundra","Hydric",1,0,2022-07-25,"Fe_ug_mL",0.22
"780","PhIr2022-101","25","07","2022","13:16","acidic tundra","Hydric",1,0,2022-07-25,"K_ug_mL",0.07
"781","PhIr2022-101","25","07","2022","13:16","acidic tundra","Hydric",1,0,2022-07-25,"Mg_ug_mL",0.57
"782","PhIr2022-101","25","07","2022","13:16","acidic tundra","Hydric",1,0,2022-07-25,"Mn_ug_mL",0.07
"783","PhIr2022-101","25","07","2022","13:16","acidic tundra","Hydric",1,0,2022-07-25,"Na_ug_mL",0.17
"784","PhIr2022-101","25","07","2022","13:16","acidic tundra","Hydric",1,0,2022-07-25,"P_ug_mL",0.005
"785","PhIr2022-102","25","07","2022","13:48","acidic tundra","Hydric",1,10,2022-07-25,"Al_ug_mL",0.44
"786","PhIr2022-102","25","07","2022","13:48","acidic tundra","Hydric",1,10,2022-07-25,"Ca_ug_mL",2.12
"787","PhIr2022-102","25","07","2022","13:48","acidic tundra","Hydric",1,10,2022-07-25,"Fe_ug_mL",4.11
"788","PhIr2022-102","25","07","2022","13:48","acidic tundra","Hydric",1,10,2022-07-25,"K_ug_mL",0.08
"789","PhIr2022-102","25","07","2022","13:48","acidic tundra","Hydric",1,10,2022-07-25,"Mg_ug_mL",0.59
"790","PhIr2022-102","25","07","2022","13:48","acidic tundra","Hydric",1,10,2022-07-25,"Mn_ug_mL",0.28
"791","PhIr2022-102","25","07","2022","13:48","acidic tundra","Hydric",1,10,2022-07-25,"Na_ug_mL",0.2
"792","PhIr2022-102","25","07","2022","13:48","acidic tundra","Hydric",1,10,2022-07-25,"P_ug_mL",0.01
"793","PhIr2022-103","25","07","2022","13:53","acidic tundra","Hydric",1,20,2022-07-25,"Al_ug_mL",0.33
"794","PhIr2022-103","25","07","2022","13:53","acidic tundra","Hydric",1,20,2022-07-25,"Ca_ug_mL",1.37
"795","PhIr2022-103","25","07","2022","13:53","acidic tundra","Hydric",1,20,2022-07-25,"Fe_ug_mL",1.96
"796","PhIr2022-103","25","07","2022","13:53","acidic tundra","Hydric",1,20,2022-07-25,"K_ug_mL",0.04
"797","PhIr2022-103","25","07","2022","13:53","acidic tundra","Hydric",1,20,2022-07-25,"Mg_ug_mL",0.38
"798","PhIr2022-103","25","07","2022","13:53","acidic tundra","Hydric",1,20,2022-07-25,"Mn_ug_mL",0.1
"799","PhIr2022-103","25","07","2022","13:53","acidic tundra","Hydric",1,20,2022-07-25,"Na_ug_mL",0.22
"800","PhIr2022-103","25","07","2022","13:53","acidic tundra","Hydric",1,20,2022-07-25,"P_ug_mL",0.01
"801","PhIr2022-104","25","07","2022","13:17","acidic tundra","Hydric",2,0,2022-07-25,"Al_ug_mL",0.25
"802","PhIr2022-104","25","07","2022","13:17","acidic tundra","Hydric",2,0,2022-07-25,"Ca_ug_mL",3.37
"803","PhIr2022-104","25","07","2022","13:17","acidic tundra","Hydric",2,0,2022-07-25,"Fe_ug_mL",0.16
"804","PhIr2022-104","25","07","2022","13:17","acidic tundra","Hydric",2,0,2022-07-25,"K_ug_mL",0.12
"805","PhIr2022-104","25","07","2022","13:17","acidic tundra","Hydric",2,0,2022-07-25,"Mg_ug_mL",0.66
"806","PhIr2022-104","25","07","2022","13:17","acidic tundra","Hydric",2,0,2022-07-25,"Mn_ug_mL",0.03
"807","PhIr2022-104","25","07","2022","13:17","acidic tundra","Hydric",2,0,2022-07-25,"Na_ug_mL",0.23
"808","PhIr2022-104","25","07","2022","13:17","acidic tundra","Hydric",2,0,2022-07-25,"P_ug_mL",0.005
"809","PhIr2022-105","25","07","2022","13:58","acidic tundra","Hydric",2,10,2022-07-25,"Al_ug_mL",0.52
"810","PhIr2022-105","25","07","2022","13:58","acidic tundra","Hydric",2,10,2022-07-25,"Ca_ug_mL",5.67
"811","PhIr2022-105","25","07","2022","13:58","acidic tundra","Hydric",2,10,2022-07-25,"Fe_ug_mL",4.5
"812","PhIr2022-105","25","07","2022","13:58","acidic tundra","Hydric",2,10,2022-07-25,"K_ug_mL",0.26
"813","PhIr2022-105","25","07","2022","13:58","acidic tundra","Hydric",2,10,2022-07-25,"Mg_ug_mL",1.18
"814","PhIr2022-105","25","07","2022","13:58","acidic tundra","Hydric",2,10,2022-07-25,"Mn_ug_mL",0.62
"815","PhIr2022-105","25","07","2022","13:58","acidic tundra","Hydric",2,10,2022-07-25,"Na_ug_mL",0.22
"816","PhIr2022-105","25","07","2022","13:58","acidic tundra","Hydric",2,10,2022-07-25,"P_ug_mL",0.01
"817","PhIr2022-106","25","07","2022","14:23","acidic tundra","Hydric",2,20,2022-07-25,"Al_ug_mL",0.25
"818","PhIr2022-106","25","07","2022","14:23","acidic tundra","Hydric",2,20,2022-07-25,"Ca_ug_mL",3.24
"819","PhIr2022-106","25","07","2022","14:23","acidic tundra","Hydric",2,20,2022-07-25,"Fe_ug_mL",0.79
"820","PhIr2022-106","25","07","2022","14:23","acidic tundra","Hydric",2,20,2022-07-25,"K_ug_mL",0.1
"821","PhIr2022-106","25","07","2022","14:23","acidic tundra","Hydric",2,20,2022-07-25,"Mg_ug_mL",0.65
"822","PhIr2022-106","25","07","2022","14:23","acidic tundra","Hydric",2,20,2022-07-25,"Mn_ug_mL",1.02
"823","PhIr2022-106","25","07","2022","14:23","acidic tundra","Hydric",2,20,2022-07-25,"Na_ug_mL",0.29
"824","PhIr2022-106","25","07","2022","14:23","acidic tundra","Hydric",2,20,2022-07-25,"P_ug_mL",0.005
"825","PhIr2022-107","25","07","2022","13:35","acidic tundra","Hydric",3,0,2022-07-25,"Al_ug_mL",0.36
"826","PhIr2022-107","25","07","2022","13:35","acidic tundra","Hydric",3,0,2022-07-25,"Ca_ug_mL",7.45
"827","PhIr2022-107","25","07","2022","13:35","acidic tundra","Hydric",3,0,2022-07-25,"Fe_ug_mL",0.53
"828","PhIr2022-107","25","07","2022","13:35","acidic tundra","Hydric",3,0,2022-07-25,"K_ug_mL",0.56
"829","PhIr2022-107","25","07","2022","13:35","acidic tundra","Hydric",3,0,2022-07-25,"Mg_ug_mL",1.71
"830","PhIr2022-107","25","07","2022","13:35","acidic tundra","Hydric",3,0,2022-07-25,"Mn_ug_mL",2
"831","PhIr2022-107","25","07","2022","13:35","acidic tundra","Hydric",3,0,2022-07-25,"Na_ug_mL",0.25
"832","PhIr2022-107","25","07","2022","13:35","acidic tundra","Hydric",3,0,2022-07-25,"P_ug_mL",0.01
"833","PhIr2022-108","25","07","2022","14:08","acidic tundra","Hydric",3,10,2022-07-25,"Al_ug_mL",0.7
"834","PhIr2022-108","25","07","2022","14:08","acidic tundra","Hydric",3,10,2022-07-25,"Ca_ug_mL",12.7
"835","PhIr2022-108","25","07","2022","14:08","acidic tundra","Hydric",3,10,2022-07-25,"Fe_ug_mL",24.5
"836","PhIr2022-108","25","07","2022","14:08","acidic tundra","Hydric",3,10,2022-07-25,"K_ug_mL",0.36
"837","PhIr2022-108","25","07","2022","14:08","acidic tundra","Hydric",3,10,2022-07-25,"Mg_ug_mL",2.69
"838","PhIr2022-108","25","07","2022","14:08","acidic tundra","Hydric",3,10,2022-07-25,"Mn_ug_mL",21.3
"839","PhIr2022-108","25","07","2022","14:08","acidic tundra","Hydric",3,10,2022-07-25,"Na_ug_mL",0.3
"840","PhIr2022-108","25","07","2022","14:08","acidic tundra","Hydric",3,10,2022-07-25,"P_ug_mL",0.005
"841","PhIr2022-109","25","07","2022","15:37","acidic tundra","Hydric",3,20,2022-07-25,"Al_ug_mL",0.32
"842","PhIr2022-109","25","07","2022","15:37","acidic tundra","Hydric",3,20,2022-07-25,"Ca_ug_mL",5.39
"843","PhIr2022-109","25","07","2022","15:37","acidic tundra","Hydric",3,20,2022-07-25,"Fe_ug_mL",21.2
"844","PhIr2022-109","25","07","2022","15:37","acidic tundra","Hydric",3,20,2022-07-25,"K_ug_mL",0.84
"845","PhIr2022-109","25","07","2022","15:37","acidic tundra","Hydric",3,20,2022-07-25,"Mg_ug_mL",1.44
"846","PhIr2022-109","25","07","2022","15:37","acidic tundra","Hydric",3,20,2022-07-25,"Mn_ug_mL",2.62
"847","PhIr2022-109","25","07","2022","15:37","acidic tundra","Hydric",3,20,2022-07-25,"Na_ug_mL",0.62
"848","PhIr2022-109","25","07","2022","15:37","acidic tundra","Hydric",3,20,2022-07-25,"P_ug_mL",0.02
"849","PhIr2022-110","26","07","2022","11:04","non-acidic tundra","Dry",1,0,2022-07-26,"Al_ug_mL",0.02
"850","PhIr2022-110","26","07","2022","11:04","non-acidic tundra","Dry",1,0,2022-07-26,"Ca_ug_mL",13.3
"851","PhIr2022-110","26","07","2022","11:04","non-acidic tundra","Dry",1,0,2022-07-26,"Fe_ug_mL",0.02
"852","PhIr2022-110","26","07","2022","11:04","non-acidic tundra","Dry",1,0,2022-07-26,"K_ug_mL",0.03
"853","PhIr2022-110","26","07","2022","11:04","non-acidic tundra","Dry",1,0,2022-07-26,"Mg_ug_mL",1.86
"854","PhIr2022-110","26","07","2022","11:04","non-acidic tundra","Dry",1,0,2022-07-26,"Mn_ug_mL",0.003
"855","PhIr2022-110","26","07","2022","11:04","non-acidic tundra","Dry",1,0,2022-07-26,"Na_ug_mL",0.32
"856","PhIr2022-110","26","07","2022","11:04","non-acidic tundra","Dry",1,0,2022-07-26,"P_ug_mL",0.005
"857","PhIr2022-111","26","07","2022","10:53","non-acidic tundra","Dry",1,10,2022-07-26,"Al_ug_mL",0.03
"858","PhIr2022-111","26","07","2022","10:53","non-acidic tundra","Dry",1,10,2022-07-26,"Ca_ug_mL",13.2
"859","PhIr2022-111","26","07","2022","10:53","non-acidic tundra","Dry",1,10,2022-07-26,"Fe_ug_mL",0.02
"860","PhIr2022-111","26","07","2022","10:53","non-acidic tundra","Dry",1,10,2022-07-26,"K_ug_mL",0.03
"861","PhIr2022-111","26","07","2022","10:53","non-acidic tundra","Dry",1,10,2022-07-26,"Mg_ug_mL",1.83
"862","PhIr2022-111","26","07","2022","10:53","non-acidic tundra","Dry",1,10,2022-07-26,"Mn_ug_mL",0.003
"863","PhIr2022-111","26","07","2022","10:53","non-acidic tundra","Dry",1,10,2022-07-26,"Na_ug_mL",0.28
"864","PhIr2022-111","26","07","2022","10:53","non-acidic tundra","Dry",1,10,2022-07-26,"P_ug_mL",0.01
"865","PhIr2022-112","26","07","2022","11:21","non-acidic tundra","Dry",1,20,2022-07-26,"Al_ug_mL",0.24
"866","PhIr2022-112","26","07","2022","11:21","non-acidic tundra","Dry",1,20,2022-07-26,"Ca_ug_mL",14.5
"867","PhIr2022-112","26","07","2022","11:21","non-acidic tundra","Dry",1,20,2022-07-26,"Fe_ug_mL",0.12
"868","PhIr2022-112","26","07","2022","11:21","non-acidic tundra","Dry",1,20,2022-07-26,"K_ug_mL",0.27
"869","PhIr2022-112","26","07","2022","11:21","non-acidic tundra","Dry",1,20,2022-07-26,"Mg_ug_mL",2.1
"870","PhIr2022-112","26","07","2022","11:21","non-acidic tundra","Dry",1,20,2022-07-26,"Mn_ug_mL",0.23
"871","PhIr2022-112","26","07","2022","11:21","non-acidic tundra","Dry",1,20,2022-07-26,"Na_ug_mL",0.51
"872","PhIr2022-112","26","07","2022","11:21","non-acidic tundra","Dry",1,20,2022-07-26,"P_ug_mL",0.005
"873","PhIr2022-113","26","07","2022","11:27","non-acidic tundra","Dry",2,20,2022-07-26,"Al_ug_mL",0.07
"874","PhIr2022-113","26","07","2022","11:27","non-acidic tundra","Dry",2,20,2022-07-26,"Ca_ug_mL",8.85
"875","PhIr2022-113","26","07","2022","11:27","non-acidic tundra","Dry",2,20,2022-07-26,"Fe_ug_mL",0.05
"876","PhIr2022-113","26","07","2022","11:27","non-acidic tundra","Dry",2,20,2022-07-26,"K_ug_mL",0.02
"877","PhIr2022-113","26","07","2022","11:27","non-acidic tundra","Dry",2,20,2022-07-26,"Mg_ug_mL",1.07
"878","PhIr2022-113","26","07","2022","11:27","non-acidic tundra","Dry",2,20,2022-07-26,"Mn_ug_mL",0.003
"879","PhIr2022-113","26","07","2022","11:27","non-acidic tundra","Dry",2,20,2022-07-26,"Na_ug_mL",0.14
"880","PhIr2022-113","26","07","2022","11:27","non-acidic tundra","Dry",2,20,2022-07-26,"P_ug_mL",0.01
"881","PhIr2022-114","26","07","2022","12:16","non-acidic tundra","Mesic",1,20,2022-07-26,"Al_ug_mL",0.05
"882","PhIr2022-114","26","07","2022","12:16","non-acidic tundra","Mesic",1,20,2022-07-26,"Ca_ug_mL",12.9
"883","PhIr2022-114","26","07","2022","12:16","non-acidic tundra","Mesic",1,20,2022-07-26,"Fe_ug_mL",0.08
"884","PhIr2022-114","26","07","2022","12:16","non-acidic tundra","Mesic",1,20,2022-07-26,"K_ug_mL",0.03
"885","PhIr2022-114","26","07","2022","12:16","non-acidic tundra","Mesic",1,20,2022-07-26,"Mg_ug_mL",1.71
"886","PhIr2022-114","26","07","2022","12:16","non-acidic tundra","Mesic",1,20,2022-07-26,"Mn_ug_mL",0.17
"887","PhIr2022-114","26","07","2022","12:16","non-acidic tundra","Mesic",1,20,2022-07-26,"Na_ug_mL",0.23
"888","PhIr2022-114","26","07","2022","12:16","non-acidic tundra","Mesic",1,20,2022-07-26,"P_ug_mL",0.005
"889","PhIr2022-115","26","07","2022","12:24","non-acidic tundra","Mesic",2,0,2022-07-26,"Al_ug_mL",0.05
"890","PhIr2022-115","26","07","2022","12:24","non-acidic tundra","Mesic",2,0,2022-07-26,"Ca_ug_mL",6.7
"891","PhIr2022-115","26","07","2022","12:24","non-acidic tundra","Mesic",2,0,2022-07-26,"Fe_ug_mL",0.05
"892","PhIr2022-115","26","07","2022","12:24","non-acidic tundra","Mesic",2,0,2022-07-26,"K_ug_mL",0.09
"893","PhIr2022-115","26","07","2022","12:24","non-acidic tundra","Mesic",2,0,2022-07-26,"Mg_ug_mL",0.91
"894","PhIr2022-115","26","07","2022","12:24","non-acidic tundra","Mesic",2,0,2022-07-26,"Mn_ug_mL",0.003
"895","PhIr2022-115","26","07","2022","12:24","non-acidic tundra","Mesic",2,0,2022-07-26,"Na_ug_mL",0.15
"896","PhIr2022-115","26","07","2022","12:24","non-acidic tundra","Mesic",2,0,2022-07-26,"P_ug_mL",0.01
"897","PhIr2022-116","26","07","2022","12:46","non-acidic tundra","Mesic",2,10,2022-07-26,"Al_ug_mL",0.14
"898","PhIr2022-116","26","07","2022","12:46","non-acidic tundra","Mesic",2,10,2022-07-26,"Ca_ug_mL",6.76
"899","PhIr2022-116","26","07","2022","12:46","non-acidic tundra","Mesic",2,10,2022-07-26,"Fe_ug_mL",0.06
"900","PhIr2022-116","26","07","2022","12:46","non-acidic tundra","Mesic",2,10,2022-07-26,"K_ug_mL",0.13
"901","PhIr2022-116","26","07","2022","12:46","non-acidic tundra","Mesic",2,10,2022-07-26,"Mg_ug_mL",0.83
"902","PhIr2022-116","26","07","2022","12:46","non-acidic tundra","Mesic",2,10,2022-07-26,"Mn_ug_mL",0.003
"903","PhIr2022-116","26","07","2022","12:46","non-acidic tundra","Mesic",2,10,2022-07-26,"Na_ug_mL",0.19
"904","PhIr2022-116","26","07","2022","12:46","non-acidic tundra","Mesic",2,10,2022-07-26,"P_ug_mL",0.005
