"","X","SampleID","day","month","year","Time","Area","Site","Plot","Depth_cm","date","ICP","concentration"
"1040",1040,"PhIr2022-133",7,"August",2022,"12:29","non-acidic tundra","Dry",1,0,"2022-08-07","P_ug_mL",0.005
"1041",1041,"PhIr2022-134",7,"August",2022,"12:01","non-acidic tundra","Dry",1,10,"2022-08-07","Al_ug_mL",0.03
"1042",1042,"PhIr2022-134",7,"August",2022,"12:01","non-acidic tundra","Dry",1,10,"2022-08-07","Ca_ug_mL",13.8
"1043",1043,"PhIr2022-134",7,"August",2022,"12:01","non-acidic tundra","Dry",1,10,"2022-08-07","Fe_ug_mL",0.02
"1044",1044,"PhIr2022-134",7,"August",2022,"12:01","non-acidic tundra","Dry",1,10,"2022-08-07","K_ug_mL",0.05
"1045",1045,"PhIr2022-134",7,"August",2022,"12:01","non-acidic tundra","Dry",1,10,"2022-08-07","Mg_ug_mL",1.82
"1046",1046,"PhIr2022-134",7,"August",2022,"12:01","non-acidic tundra","Dry",1,10,"2022-08-07","Mn_ug_mL",0.003
"1047",1047,"PhIr2022-134",7,"August",2022,"12:01","non-acidic tundra","Dry",1,10,"2022-08-07","Na_ug_mL",0.29
"1048",1048,"PhIr2022-134",7,"August",2022,"12:01","non-acidic tundra","Dry",1,10,"2022-08-07","P_ug_mL",0.005
"1049",1049,"PhIr2022-135",7,"August",2022,"12:19","non-acidic tundra","Dry",1,20,"2022-08-07","Al_ug_mL",0.06
"1050",1050,"PhIr2022-135",7,"August",2022,"12:19","non-acidic tundra","Dry",1,20,"2022-08-07","Ca_ug_mL",13.4
"1051",1051,"PhIr2022-135",7,"August",2022,"12:19","non-acidic tundra","Dry",1,20,"2022-08-07","Fe_ug_mL",0.06
"1052",1052,"PhIr2022-135",7,"August",2022,"12:19","non-acidic tundra","Dry",1,20,"2022-08-07","K_ug_mL",0.08
"1053",1053,"PhIr2022-135",7,"August",2022,"12:19","non-acidic tundra","Dry",1,20,"2022-08-07","Mg_ug_mL",1.89
"1054",1054,"PhIr2022-135",7,"August",2022,"12:19","non-acidic tundra","Dry",1,20,"2022-08-07","Mn_ug_mL",0.09
"1055",1055,"PhIr2022-135",7,"August",2022,"12:19","non-acidic tundra","Dry",1,20,"2022-08-07","Na_ug_mL",0.38
"1056",1056,"PhIr2022-135",7,"August",2022,"12:19","non-acidic tundra","Dry",1,20,"2022-08-07","P_ug_mL",0.005
"1057",1057,"PhIr2022-136",7,"August",2022,"12:40","non-acidic tundra","Dry",2,10,"2022-08-07","Al_ug_mL",0.03
"1058",1058,"PhIr2022-136",7,"August",2022,"12:40","non-acidic tundra","Dry",2,10,"2022-08-07","Ca_ug_mL",10.2
"1059",1059,"PhIr2022-136",7,"August",2022,"12:40","non-acidic tundra","Dry",2,10,"2022-08-07","Fe_ug_mL",0.02
"1060",1060,"PhIr2022-136",7,"August",2022,"12:40","non-acidic tundra","Dry",2,10,"2022-08-07","K_ug_mL",0.04
"1061",1061,"PhIr2022-136",7,"August",2022,"12:40","non-acidic tundra","Dry",2,10,"2022-08-07","Mg_ug_mL",1.27
"1062",1062,"PhIr2022-136",7,"August",2022,"12:40","non-acidic tundra","Dry",2,10,"2022-08-07","Mn_ug_mL",0.003
"1063",1063,"PhIr2022-136",7,"August",2022,"12:40","non-acidic tundra","Dry",2,10,"2022-08-07","Na_ug_mL",0.16
"1064",1064,"PhIr2022-136",7,"August",2022,"12:40","non-acidic tundra","Dry",2,10,"2022-08-07","P_ug_mL",0.005
"1065",1065,"PhIr2022-137",7,"August",2022,"12:51","non-acidic tundra","Dry",2,20,"2022-08-07","Al_ug_mL",0.06
"1066",1066,"PhIr2022-137",7,"August",2022,"12:51","non-acidic tundra","Dry",2,20,"2022-08-07","Ca_ug_mL",9.65
"1067",1067,"PhIr2022-137",7,"August",2022,"12:51","non-acidic tundra","Dry",2,20,"2022-08-07","Fe_ug_mL",0.04
"1068",1068,"PhIr2022-137",7,"August",2022,"12:51","non-acidic tundra","Dry",2,20,"2022-08-07","K_ug_mL",0.14
"1069",1069,"PhIr2022-137",7,"August",2022,"12:51","non-acidic tundra","Dry",2,20,"2022-08-07","Mg_ug_mL",1.1
"1070",1070,"PhIr2022-137",7,"August",2022,"12:51","non-acidic tundra","Dry",2,20,"2022-08-07","Mn_ug_mL",0.01
"1071",1071,"PhIr2022-137",7,"August",2022,"12:51","non-acidic tundra","Dry",2,20,"2022-08-07","Na_ug_mL",0.16
"1072",1072,"PhIr2022-137",7,"August",2022,"12:51","non-acidic tundra","Dry",2,20,"2022-08-07","P_ug_mL",0.01
"1073",1073,"PhIr2022-138",7,"August",2022,"13:25","non-acidic tundra","Mesic",1,20,"2022-08-07","Al_ug_mL",0.06
"1074",1074,"PhIr2022-138",7,"August",2022,"13:25","non-acidic tundra","Mesic",1,20,"2022-08-07","Ca_ug_mL",8.93
"1075",1075,"PhIr2022-138",7,"August",2022,"13:25","non-acidic tundra","Mesic",1,20,"2022-08-07","Fe_ug_mL",0.07
"1076",1076,"PhIr2022-138",7,"August",2022,"13:25","non-acidic tundra","Mesic",1,20,"2022-08-07","K_ug_mL",0.08
"1077",1077,"PhIr2022-138",7,"August",2022,"13:25","non-acidic tundra","Mesic",1,20,"2022-08-07","Mg_ug_mL",1.11
"1078",1078,"PhIr2022-138",7,"August",2022,"13:25","non-acidic tundra","Mesic",1,20,"2022-08-07","Mn_ug_mL",0.08
"1079",1079,"PhIr2022-138",7,"August",2022,"13:25","non-acidic tundra","Mesic",1,20,"2022-08-07","Na_ug_mL",0.2
"1080",1080,"PhIr2022-138",7,"August",2022,"13:25","non-acidic tundra","Mesic",1,20,"2022-08-07","P_ug_mL",0.005
"1081",1081,"PhIr2022-139",7,"August",2022,"13:13","non-acidic tundra","Mesic",2,0,"2022-08-07","Al_ug_mL",0.06
"1082",1082,"PhIr2022-139",7,"August",2022,"13:13","non-acidic tundra","Mesic",2,0,"2022-08-07","Ca_ug_mL",6.71
"1083",1083,"PhIr2022-139",7,"August",2022,"13:13","non-acidic tundra","Mesic",2,0,"2022-08-07","Fe_ug_mL",0.12
"1084",1084,"PhIr2022-139",7,"August",2022,"13:13","non-acidic tundra","Mesic",2,0,"2022-08-07","K_ug_mL",0.13
"1085",1085,"PhIr2022-139",7,"August",2022,"13:13","non-acidic tundra","Mesic",2,0,"2022-08-07","Mg_ug_mL",0.88
"1086",1086,"PhIr2022-139",7,"August",2022,"13:13","non-acidic tundra","Mesic",2,0,"2022-08-07","Mn_ug_mL",0.05
"1087",1087,"PhIr2022-139",7,"August",2022,"13:13","non-acidic tundra","Mesic",2,0,"2022-08-07","Na_ug_mL",0.15
"1088",1088,"PhIr2022-139",7,"August",2022,"13:13","non-acidic tundra","Mesic",2,0,"2022-08-07","P_ug_mL",0.01
"1089",1089,"PhIr2022-140",7,"August",2022,"13:47","non-acidic tundra","Mesic",2,10,"2022-08-07","Al_ug_mL",0.05
"1090",1090,"PhIr2022-140",7,"August",2022,"13:47","non-acidic tundra","Mesic",2,10,"2022-08-07","Ca_ug_mL",6.32
"1091",1091,"PhIr2022-140",7,"August",2022,"13:47","non-acidic tundra","Mesic",2,10,"2022-08-07","Fe_ug_mL",0.05
"1092",1092,"PhIr2022-140",7,"August",2022,"13:47","non-acidic tundra","Mesic",2,10,"2022-08-07","K_ug_mL",0.08
"1093",1093,"PhIr2022-140",7,"August",2022,"13:47","non-acidic tundra","Mesic",2,10,"2022-08-07","Mg_ug_mL",0.78
"1094",1094,"PhIr2022-140",7,"August",2022,"13:47","non-acidic tundra","Mesic",2,10,"2022-08-07","Mn_ug_mL",0.003
"1095",1095,"PhIr2022-140",7,"August",2022,"13:47","non-acidic tundra","Mesic",2,10,"2022-08-07","Na_ug_mL",0.14
"1096",1096,"PhIr2022-140",7,"August",2022,"13:47","non-acidic tundra","Mesic",2,10,"2022-08-07","P_ug_mL",0.005
"1097",1097,"PhIr2022-141",7,"August",2022,"13:37","non-acidic tundra","Mesic",2,20,"2022-08-07","Al_ug_mL",0.08
"1098",1098,"PhIr2022-141",7,"August",2022,"13:37","non-acidic tundra","Mesic",2,20,"2022-08-07","Ca_ug_mL",7.05
"1099",1099,"PhIr2022-141",7,"August",2022,"13:37","non-acidic tundra","Mesic",2,20,"2022-08-07","Fe_ug_mL",0.4
"1100",1100,"PhIr2022-141",7,"August",2022,"13:37","non-acidic tundra","Mesic",2,20,"2022-08-07","K_ug_mL",0.04
"1101",1101,"PhIr2022-141",7,"August",2022,"13:37","non-acidic tundra","Mesic",2,20,"2022-08-07","Mg_ug_mL",0.96
"1102",1102,"PhIr2022-141",7,"August",2022,"13:37","non-acidic tundra","Mesic",2,20,"2022-08-07","Mn_ug_mL",0.44
"1103",1103,"PhIr2022-141",7,"August",2022,"13:37","non-acidic tundra","Mesic",2,20,"2022-08-07","Na_ug_mL",0.15
"1104",1104,"PhIr2022-141",7,"August",2022,"13:37","non-acidic tundra","Mesic",2,20,"2022-08-07","P_ug_mL",0.005
"1105",1105,"PhIr2022-142",7,"August",2022,"13:52","non-acidic tundra","Mesic",3,0,"2022-08-07","Al_ug_mL",0.07
"1106",1106,"PhIr2022-142",7,"August",2022,"13:52","non-acidic tundra","Mesic",3,0,"2022-08-07","Ca_ug_mL",8.65
"1107",1107,"PhIr2022-142",7,"August",2022,"13:52","non-acidic tundra","Mesic",3,0,"2022-08-07","Fe_ug_mL",0.09
"1108",1108,"PhIr2022-142",7,"August",2022,"13:52","non-acidic tundra","Mesic",3,0,"2022-08-07","K_ug_mL",0.21
"1109",1109,"PhIr2022-142",7,"August",2022,"13:52","non-acidic tundra","Mesic",3,0,"2022-08-07","Mg_ug_mL",1.1
"1110",1110,"PhIr2022-142",7,"August",2022,"13:52","non-acidic tundra","Mesic",3,0,"2022-08-07","Mn_ug_mL",0.01
"1111",1111,"PhIr2022-142",7,"August",2022,"13:52","non-acidic tundra","Mesic",3,0,"2022-08-07","Na_ug_mL",0.19
"1112",1112,"PhIr2022-142",7,"August",2022,"13:52","non-acidic tundra","Mesic",3,0,"2022-08-07","P_ug_mL",0.01
"1113",1113,"PhIr2022-143",7,"August",2022,"13:57","non-acidic tundra","Mesic",3,10,"2022-08-07","Al_ug_mL",0.04
"1114",1114,"PhIr2022-143",7,"August",2022,"13:57","non-acidic tundra","Mesic",3,10,"2022-08-07","Ca_ug_mL",8.3
"1115",1115,"PhIr2022-143",7,"August",2022,"13:57","non-acidic tundra","Mesic",3,10,"2022-08-07","Fe_ug_mL",0.03
"1116",1116,"PhIr2022-143",7,"August",2022,"13:57","non-acidic tundra","Mesic",3,10,"2022-08-07","K_ug_mL",0.09
"1117",1117,"PhIr2022-143",7,"August",2022,"13:57","non-acidic tundra","Mesic",3,10,"2022-08-07","Mg_ug_mL",1.09
"1118",1118,"PhIr2022-143",7,"August",2022,"13:57","non-acidic tundra","Mesic",3,10,"2022-08-07","Mn_ug_mL",0.003
"1119",1119,"PhIr2022-143",7,"August",2022,"13:57","non-acidic tundra","Mesic",3,10,"2022-08-07","Na_ug_mL",0.16
"1120",1120,"PhIr2022-143",7,"August",2022,"13:57","non-acidic tundra","Mesic",3,10,"2022-08-07","P_ug_mL",0.005
"1121",1121,"PhIr2022-144",7,"August",2022,"14:05","non-acidic tundra","Mesic",3,20,"2022-08-07","Al_ug_mL",0.14
"1122",1122,"PhIr2022-144",7,"August",2022,"14:05","non-acidic tundra","Mesic",3,20,"2022-08-07","Ca_ug_mL",8.17
"1123",1123,"PhIr2022-144",7,"August",2022,"14:05","non-acidic tundra","Mesic",3,20,"2022-08-07","Fe_ug_mL",2.09
"1124",1124,"PhIr2022-144",7,"August",2022,"14:05","non-acidic tundra","Mesic",3,20,"2022-08-07","K_ug_mL",0.03
"1125",1125,"PhIr2022-144",7,"August",2022,"14:05","non-acidic tundra","Mesic",3,20,"2022-08-07","Mg_ug_mL",0.94
"1126",1126,"PhIr2022-144",7,"August",2022,"14:05","non-acidic tundra","Mesic",3,20,"2022-08-07","Mn_ug_mL",0.85
"1127",1127,"PhIr2022-144",7,"August",2022,"14:05","non-acidic tundra","Mesic",3,20,"2022-08-07","Na_ug_mL",0.19
"1128",1128,"PhIr2022-144",7,"August",2022,"14:05","non-acidic tundra","Mesic",3,20,"2022-08-07","P_ug_mL",0.005
"1129",1129,"PhIr2022-145",7,"August",2022,"14:21","non-acidic tundra","Hydric",1,0,"2022-08-07","Al_ug_mL",0.01
"1130",1130,"PhIr2022-145",7,"August",2022,"14:21","non-acidic tundra","Hydric",1,0,"2022-08-07","Ca_ug_mL",41.1
"1131",1131,"PhIr2022-145",7,"August",2022,"14:21","non-acidic tundra","Hydric",1,0,"2022-08-07","Fe_ug_mL",0.02
"1132",1132,"PhIr2022-145",7,"August",2022,"14:21","non-acidic tundra","Hydric",1,0,"2022-08-07","K_ug_mL",0.19
"1133",1133,"PhIr2022-145",7,"August",2022,"14:21","non-acidic tundra","Hydric",1,0,"2022-08-07","Mg_ug_mL",5.53
"1134",1134,"PhIr2022-145",7,"August",2022,"14:21","non-acidic tundra","Hydric",1,0,"2022-08-07","Mn_ug_mL",0.003
"1135",1135,"PhIr2022-145",7,"August",2022,"14:21","non-acidic tundra","Hydric",1,0,"2022-08-07","Na_ug_mL",0.63
"1136",1136,"PhIr2022-145",7,"August",2022,"14:21","non-acidic tundra","Hydric",1,0,"2022-08-07","P_ug_mL",0.005
"1137",1137,"PhIr2022-146",7,"August",2022,"14:23","non-acidic tundra","Hydric",1,10,"2022-08-07","Al_ug_mL",0.01
"1138",1138,"PhIr2022-146",7,"August",2022,"14:23","non-acidic tundra","Hydric",1,10,"2022-08-07","Ca_ug_mL",36.8
"1139",1139,"PhIr2022-146",7,"August",2022,"14:23","non-acidic tundra","Hydric",1,10,"2022-08-07","Fe_ug_mL",0.41
"1140",1140,"PhIr2022-146",7,"August",2022,"14:23","non-acidic tundra","Hydric",1,10,"2022-08-07","K_ug_mL",0.14
"1141",1141,"PhIr2022-146",7,"August",2022,"14:23","non-acidic tundra","Hydric",1,10,"2022-08-07","Mg_ug_mL",4.64
"1142",1142,"PhIr2022-146",7,"August",2022,"14:23","non-acidic tundra","Hydric",1,10,"2022-08-07","Mn_ug_mL",0.03
"1143",1143,"PhIr2022-146",7,"August",2022,"14:23","non-acidic tundra","Hydric",1,10,"2022-08-07","Na_ug_mL",0.57
"1144",1144,"PhIr2022-146",7,"August",2022,"14:23","non-acidic tundra","Hydric",1,10,"2022-08-07","P_ug_mL",0.005
"1145",1145,"PhIr2022-147",7,"August",2022,"14:34","non-acidic tundra","Hydric",1,20,"2022-08-07","Al_ug_mL",0.01
"1146",1146,"PhIr2022-147",7,"August",2022,"14:34","non-acidic tundra","Hydric",1,20,"2022-08-07","Ca_ug_mL",34.1
"1147",1147,"PhIr2022-147",7,"August",2022,"14:34","non-acidic tundra","Hydric",1,20,"2022-08-07","Fe_ug_mL",1.34
"1148",1148,"PhIr2022-147",7,"August",2022,"14:34","non-acidic tundra","Hydric",1,20,"2022-08-07","K_ug_mL",0.04
"1149",1149,"PhIr2022-147",7,"August",2022,"14:34","non-acidic tundra","Hydric",1,20,"2022-08-07","Mg_ug_mL",4.33
"1150",1150,"PhIr2022-147",7,"August",2022,"14:34","non-acidic tundra","Hydric",1,20,"2022-08-07","Mn_ug_mL",0.1
"1151",1151,"PhIr2022-147",7,"August",2022,"14:34","non-acidic tundra","Hydric",1,20,"2022-08-07","Na_ug_mL",0.52
"1152",1152,"PhIr2022-147",7,"August",2022,"14:34","non-acidic tundra","Hydric",1,20,"2022-08-07","P_ug_mL",0.005
"1153",1153,"PhIr2022-148",7,"August",2022,"15:03","non-acidic tundra","Hydric",1,40,"2022-08-07","Al_ug_mL",0.02
"1154",1154,"PhIr2022-148",7,"August",2022,"15:03","non-acidic tundra","Hydric",1,40,"2022-08-07","Ca_ug_mL",51.9
"1155",1155,"PhIr2022-148",7,"August",2022,"15:03","non-acidic tundra","Hydric",1,40,"2022-08-07","Fe_ug_mL",5.88
"1156",1156,"PhIr2022-148",7,"August",2022,"15:03","non-acidic tundra","Hydric",1,40,"2022-08-07","K_ug_mL",0.1
"1157",1157,"PhIr2022-148",7,"August",2022,"15:03","non-acidic tundra","Hydric",1,40,"2022-08-07","Mg_ug_mL",5.92
"1158",1158,"PhIr2022-148",7,"August",2022,"15:03","non-acidic tundra","Hydric",1,40,"2022-08-07","Mn_ug_mL",0.65
"1159",1159,"PhIr2022-148",7,"August",2022,"15:03","non-acidic tundra","Hydric",1,40,"2022-08-07","Na_ug_mL",0.65
"1160",1160,"PhIr2022-148",7,"August",2022,"15:03","non-acidic tundra","Hydric",1,40,"2022-08-07","P_ug_mL",0.005
"1161",1161,"PhIr2022-149",7,"August",2022,"14:44","non-acidic tundra","Hydric",2,0,"2022-08-07","Al_ug_mL",0.01
"1162",1162,"PhIr2022-149",7,"August",2022,"14:44","non-acidic tundra","Hydric",2,0,"2022-08-07","Ca_ug_mL",16.7
"1163",1163,"PhIr2022-149",7,"August",2022,"14:44","non-acidic tundra","Hydric",2,0,"2022-08-07","Fe_ug_mL",0.57
"1164",1164,"PhIr2022-149",7,"August",2022,"14:44","non-acidic tundra","Hydric",2,0,"2022-08-07","K_ug_mL",0.09
"1165",1165,"PhIr2022-149",7,"August",2022,"14:44","non-acidic tundra","Hydric",2,0,"2022-08-07","Mg_ug_mL",1.91
"1166",1166,"PhIr2022-149",7,"August",2022,"14:44","non-acidic tundra","Hydric",2,0,"2022-08-07","Mn_ug_mL",0.15
"1167",1167,"PhIr2022-149",7,"August",2022,"14:44","non-acidic tundra","Hydric",2,0,"2022-08-07","Na_ug_mL",0.3
"1168",1168,"PhIr2022-149",7,"August",2022,"14:44","non-acidic tundra","Hydric",2,0,"2022-08-07","P_ug_mL",0.005
"1169",1169,"PhIr2022-150",7,"August",2022,"14:44","non-acidic tundra","Hydric",2,10,"2022-08-07","Al_ug_mL",0.02
"1170",1170,"PhIr2022-150",7,"August",2022,"14:44","non-acidic tundra","Hydric",2,10,"2022-08-07","Ca_ug_mL",21.7
"1171",1171,"PhIr2022-150",7,"August",2022,"14:44","non-acidic tundra","Hydric",2,10,"2022-08-07","Fe_ug_mL",0.01
"1172",1172,"PhIr2022-150",7,"August",2022,"14:44","non-acidic tundra","Hydric",2,10,"2022-08-07","K_ug_mL",0.05
"1173",1173,"PhIr2022-150",7,"August",2022,"14:44","non-acidic tundra","Hydric",2,10,"2022-08-07","Mg_ug_mL",2.4
"1174",1174,"PhIr2022-150",7,"August",2022,"14:44","non-acidic tundra","Hydric",2,10,"2022-08-07","Mn_ug_mL",0.003
"1175",1175,"PhIr2022-150",7,"August",2022,"14:44","non-acidic tundra","Hydric",2,10,"2022-08-07","Na_ug_mL",0.42
"1176",1176,"PhIr2022-150",7,"August",2022,"14:44","non-acidic tundra","Hydric",2,10,"2022-08-07","P_ug_mL",0.005
"1177",1177,"PhIr2022-151",7,"August",2022,"14:51","non-acidic tundra","Hydric",2,20,"2022-08-07","Al_ug_mL",0.01
"1178",1178,"PhIr2022-151",7,"August",2022,"14:51","non-acidic tundra","Hydric",2,20,"2022-08-07","Ca_ug_mL",20.4
"1179",1179,"PhIr2022-151",7,"August",2022,"14:51","non-acidic tundra","Hydric",2,20,"2022-08-07","Fe_ug_mL",0.66
"1180",1180,"PhIr2022-151",7,"August",2022,"14:51","non-acidic tundra","Hydric",2,20,"2022-08-07","K_ug_mL",0.03
"1181",1181,"PhIr2022-151",7,"August",2022,"14:51","non-acidic tundra","Hydric",2,20,"2022-08-07","Mg_ug_mL",2.3
"1182",1182,"PhIr2022-151",7,"August",2022,"14:51","non-acidic tundra","Hydric",2,20,"2022-08-07","Mn_ug_mL",0.05
"1183",1183,"PhIr2022-151",7,"August",2022,"14:51","non-acidic tundra","Hydric",2,20,"2022-08-07","Na_ug_mL",0.35
"1184",1184,"PhIr2022-151",7,"August",2022,"14:51","non-acidic tundra","Hydric",2,20,"2022-08-07","P_ug_mL",0.005
"1185",1185,"PhIr2022-152",7,"August",2022,"14:53","non-acidic tundra","Hydric",2,40,"2022-08-07","Al_ug_mL",0.02
"1186",1186,"PhIr2022-152",7,"August",2022,"14:53","non-acidic tundra","Hydric",2,40,"2022-08-07","Ca_ug_mL",15.7
"1187",1187,"PhIr2022-152",7,"August",2022,"14:53","non-acidic tundra","Hydric",2,40,"2022-08-07","Fe_ug_mL",2.99
"1188",1188,"PhIr2022-152",7,"August",2022,"14:53","non-acidic tundra","Hydric",2,40,"2022-08-07","K_ug_mL",0.06
"1189",1189,"PhIr2022-152",7,"August",2022,"14:53","non-acidic tundra","Hydric",2,40,"2022-08-07","Mg_ug_mL",1.7
"1190",1190,"PhIr2022-152",7,"August",2022,"14:53","non-acidic tundra","Hydric",2,40,"2022-08-07","Mn_ug_mL",0.36
"1191",1191,"PhIr2022-152",7,"August",2022,"14:53","non-acidic tundra","Hydric",2,40,"2022-08-07","Na_ug_mL",0.34
"1192",1192,"PhIr2022-152",7,"August",2022,"14:53","non-acidic tundra","Hydric",2,40,"2022-08-07","P_ug_mL",0.005
"1193",1193,"PhIr2022-153",7,"August",2022,"15:00","non-acidic tundra","Hydric",3,0,"2022-08-07","Al_ug_mL",0.02
"1194",1194,"PhIr2022-153",7,"August",2022,"15:00","non-acidic tundra","Hydric",3,0,"2022-08-07","Ca_ug_mL",30.3
"1195",1195,"PhIr2022-153",7,"August",2022,"15:00","non-acidic tundra","Hydric",3,0,"2022-08-07","Fe_ug_mL",0.04
"1196",1196,"PhIr2022-153",7,"August",2022,"15:00","non-acidic tundra","Hydric",3,0,"2022-08-07","K_ug_mL",0.39
"1197",1197,"PhIr2022-153",7,"August",2022,"15:00","non-acidic tundra","Hydric",3,0,"2022-08-07","Mg_ug_mL",3.79
"1198",1198,"PhIr2022-153",7,"August",2022,"15:00","non-acidic tundra","Hydric",3,0,"2022-08-07","Mn_ug_mL",0.01
"1199",1199,"PhIr2022-153",7,"August",2022,"15:00","non-acidic tundra","Hydric",3,0,"2022-08-07","Na_ug_mL",0.42
"1200",1200,"PhIr2022-153",7,"August",2022,"15:00","non-acidic tundra","Hydric",3,0,"2022-08-07","P_ug_mL",0.005
"1201",1201,"PhIr2022-154",7,"August",2022,"15:03","non-acidic tundra","Hydric",3,10,"2022-08-07","Al_ug_mL",0.01
"1202",1202,"PhIr2022-154",7,"August",2022,"15:03","non-acidic tundra","Hydric",3,10,"2022-08-07","Ca_ug_mL",35.8
"1203",1203,"PhIr2022-154",7,"August",2022,"15:03","non-acidic tundra","Hydric",3,10,"2022-08-07","Fe_ug_mL",1.64
"1204",1204,"PhIr2022-154",7,"August",2022,"15:03","non-acidic tundra","Hydric",3,10,"2022-08-07","K_ug_mL",0.2
"1205",1205,"PhIr2022-154",7,"August",2022,"15:03","non-acidic tundra","Hydric",3,10,"2022-08-07","Mg_ug_mL",4.41
"1206",1206,"PhIr2022-154",7,"August",2022,"15:03","non-acidic tundra","Hydric",3,10,"2022-08-07","Mn_ug_mL",0.14
"1207",1207,"PhIr2022-154",7,"August",2022,"15:03","non-acidic tundra","Hydric",3,10,"2022-08-07","Na_ug_mL",0.54
"1208",1208,"PhIr2022-154",7,"August",2022,"15:03","non-acidic tundra","Hydric",3,10,"2022-08-07","P_ug_mL",0.005
"1209",1209,"PhIr2022-155",7,"August",2022,"15:11","non-acidic tundra","Hydric",3,20,"2022-08-07","Al_ug_mL",0.01
"1210",1210,"PhIr2022-155",7,"August",2022,"15:11","non-acidic tundra","Hydric",3,20,"2022-08-07","Ca_ug_mL",41.2
"1211",1211,"PhIr2022-155",7,"August",2022,"15:11","non-acidic tundra","Hydric",3,20,"2022-08-07","Fe_ug_mL",1.31
"1212",1212,"PhIr2022-155",7,"August",2022,"15:11","non-acidic tundra","Hydric",3,20,"2022-08-07","K_ug_mL",0.12
"1213",1213,"PhIr2022-155",7,"August",2022,"15:11","non-acidic tundra","Hydric",3,20,"2022-08-07","Mg_ug_mL",5.64
"1214",1214,"PhIr2022-155",7,"August",2022,"15:11","non-acidic tundra","Hydric",3,20,"2022-08-07","Mn_ug_mL",0.11
"1215",1215,"PhIr2022-155",7,"August",2022,"15:11","non-acidic tundra","Hydric",3,20,"2022-08-07","Na_ug_mL",0.57
"1216",1216,"PhIr2022-155",7,"August",2022,"15:11","non-acidic tundra","Hydric",3,20,"2022-08-07","P_ug_mL",0.005
"1217",1217,"PhIr2022-156",7,"August",2022,"15:18","non-acidic tundra","Hydric",3,40,"2022-08-07","Al_ug_mL",0.03
"1218",1218,"PhIr2022-156",7,"August",2022,"15:18","non-acidic tundra","Hydric",3,40,"2022-08-07","Ca_ug_mL",41.2
"1219",1219,"PhIr2022-156",7,"August",2022,"15:18","non-acidic tundra","Hydric",3,40,"2022-08-07","Fe_ug_mL",6.8
"1220",1220,"PhIr2022-156",7,"August",2022,"15:18","non-acidic tundra","Hydric",3,40,"2022-08-07","K_ug_mL",0.07
"1221",1221,"PhIr2022-156",7,"August",2022,"15:18","non-acidic tundra","Hydric",3,40,"2022-08-07","Mg_ug_mL",3.77
"1222",1222,"PhIr2022-156",7,"August",2022,"15:18","non-acidic tundra","Hydric",3,40,"2022-08-07","Mn_ug_mL",1.54
"1223",1223,"PhIr2022-156",7,"August",2022,"15:18","non-acidic tundra","Hydric",3,40,"2022-08-07","Na_ug_mL",0.57
"1224",1224,"PhIr2022-156",7,"August",2022,"15:18","non-acidic tundra","Hydric",3,40,"2022-08-07","P_ug_mL",0.005
"1225",1225,"PhIr2022-157",8,"August",2022,"11:21","acidic tundra","Dry",2,10,"2022-08-08","Al_ug_mL",0.53
"1226",1226,"PhIr2022-157",8,"August",2022,"11:21","acidic tundra","Dry",2,10,"2022-08-08","Ca_ug_mL",5.34
"1227",1227,"PhIr2022-157",8,"August",2022,"11:21","acidic tundra","Dry",2,10,"2022-08-08","Fe_ug_mL",0.61
"1228",1228,"PhIr2022-157",8,"August",2022,"11:21","acidic tundra","Dry",2,10,"2022-08-08","K_ug_mL",0.35
"1229",1229,"PhIr2022-157",8,"August",2022,"11:21","acidic tundra","Dry",2,10,"2022-08-08","Mg_ug_mL",0.86
"1230",1230,"PhIr2022-157",8,"August",2022,"11:21","acidic tundra","Dry",2,10,"2022-08-08","Mn_ug_mL",0.17
"1231",1231,"PhIr2022-157",8,"August",2022,"11:21","acidic tundra","Dry",2,10,"2022-08-08","Na_ug_mL",0.15
"1232",1232,"PhIr2022-157",8,"August",2022,"11:21","acidic tundra","Dry",2,10,"2022-08-08","P_ug_mL",0.01
"1233",1233,"PhIr2022-158",8,"August",2022,"11:32","acidic tundra","Dry",3,10,"2022-08-08","Al_ug_mL",0.53
"1234",1234,"PhIr2022-158",8,"August",2022,"11:32","acidic tundra","Dry",3,10,"2022-08-08","Ca_ug_mL",3.65
"1235",1235,"PhIr2022-158",8,"August",2022,"11:32","acidic tundra","Dry",3,10,"2022-08-08","Fe_ug_mL",0.51
"1236",1236,"PhIr2022-158",8,"August",2022,"11:32","acidic tundra","Dry",3,10,"2022-08-08","K_ug_mL",0.5
"1237",1237,"PhIr2022-158",8,"August",2022,"11:32","acidic tundra","Dry",3,10,"2022-08-08","Mg_ug_mL",0.79
"1238",1238,"PhIr2022-158",8,"August",2022,"11:32","acidic tundra","Dry",3,10,"2022-08-08","Mn_ug_mL",0.12
"1239",1239,"PhIr2022-158",8,"August",2022,"11:32","acidic tundra","Dry",3,10,"2022-08-08","Na_ug_mL",0.21
"1240",1240,"PhIr2022-158",8,"August",2022,"11:32","acidic tundra","Dry",3,10,"2022-08-08","P_ug_mL",0.01
"1241",1241,"PhIr2022-159",8,"August",2022,"11:38","acidic tundra","Dry",3,20,"2022-08-08","Al_ug_mL",0.56
